zero_crossing_rate,rms_energy,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,cens_1,cens_2,cens_3,cens_4,cens_5,cens_6,cens_7,cens_8,cens_9,cens_10,cens_11,cens_12,tempo,pitch,pitch_confidence,mel_spectrogram,formant_1,formant_2,formant_3,target
0.220930745,0.00472546,2149.639192,1953.563646,4440.211246,0.01032315,-624.61053,64.92709,-10.3688345,20.052698,-5.7785325,0.63517797,-9.401854,-0.37252945,-6.685637,-2.3050344,-0.054498114,-2.7093263,-0.22462036,0.42460075,0.45676687,0.46671847,0.56146896,0.68464226,0.52968097,0.48473203,0.54663146,0.48326346,0.44367898,0.46049842,0.43849638,0.21454176,0.28921422,0.28391618,0.36822248,0.38169274,0.3382928,0.3134367,0.25334457,0.22424176,0.1986608,0.22759901,0.16456355,95.703125,1180.0494,0.5167671,0.017485635,464.99542,981.5897,2140.6558,6
0.131337193,0.019984558,1934.46863,1858.051899,4043.858643,0.003388597,-483.13577,50.70389,-31.263142,12.624313,-15.620468,2.9109938,-20.785316,-3.0579169,-10.499909,-6.581601,0.26354972,-5.452356,-1.9877845,0.36939082,0.4296012,0.43603593,0.41977093,0.50560904,0.5346327,0.5093525,0.49679613,0.4905147,0.46129844,0.5173811,0.44198772,0.20258217,0.29325044,0.28486028,0.28020582,0.31495208,0.27652892,0.27935383,0.2551853,0.25272608,0.27918643,0.30444968,0.20916131,71.77734375,1430.6328,2.114503,0.24084911,489.79117,943.611,1733.958,6
0.144978313,0.019594582,2195.614663,1824.166118,4236.238237,0.003331671,-464.7113,65.00634,-39.54204,19.729572,-19.825396,4.631485,-26.02587,-6.6032906,-14.128966,-7.4907155,2.2320857,-8.305479,-2.5091636,0.47608164,0.41810024,0.32553667,0.3606258,0.406143,0.43937895,0.46292838,0.39499614,0.41464427,0.38516894,0.35429427,0.47560576,0.33924663,0.3479916,0.26155558,0.23436546,0.23827417,0.28701827,0.2698658,0.22472654,0.1968285,0.26557112,0.3119088,0.2960125,151.9990809,1566.8759,1.1841276,0.1957448,470.65552,953.0171,1669.2406,6
0.119538225,0.018867621,1959.72915,1890.390421,4065.084229,0.003379304,-499.64203,47.971924,-23.870533,17.379404,-11.7494545,1.2842597,-16.798748,0.01928651,-15.429456,-7.772053,0.5157277,-6.857322,-3.5646436,0.4409297,0.42384633,0.41265413,0.5214564,0.53887284,0.51842225,0.49410728,0.43642563,0.43516704,0.4165637,0.3742735,0.4307547,0.32218933,0.34439048,0.23438993,0.26526418,0.27590546,0.30108827,0.2577394,0.21456203,0.21679863,0.23588191,0.24411929,0.23431636,172.265625,1516.683,3.1245403,0.25455275,467.0592,986.14386,1507.5165,6
0.154847102,0.018942157,2192.961515,1843.602496,4224.766244,0.006362002,-484.59406,60.64854,-31.238478,16.844,-16.441383,4.0736165,-22.221476,-6.42562,-13.064189,-11.1031275,0.081041135,-8.756047,-5.001753,0.47093,0.5584272,0.5217188,0.5167942,0.4632451,0.34675792,0.33595437,0.32140002,0.38617173,0.37563875,0.3486637,0.3663781,0.2813315,0.38412276,0.3415501,0.37872696,0.33233738,0.26218373,0.15951097,0.120288834,0.19756256,0.1966245,0.251013,0.20450573,172.265625,1415.0355,1.8512453,0.21559508,0,0,632.05646,6
0.205937187,0.000952157,2326.509521,2003.443302,4594.747974,0.013149092,-733.4283,70.42994,-3.2549813,32.219795,-5.715596,10.256479,-5.49359,4.797376,-1.5259014,4.959124,7.427129,1.3063555,3.1311407,0.49886197,0.48302856,0.51904404,0.59773546,0.63466614,0.6849646,0.6395515,0.60214466,0.59878093,0.5772408,0.5585889,0.5292339,0.23145506,0.24823146,0.28358698,0.35843673,0.39073205,0.34536868,0.3169755,0.22974683,0.14181392,0.16550626,0.22729203,0.20143914,161.4990234,1519.714,0.07879447,0.00061002,0,0,0,7
0.205536061,0.001565594,2406.445605,2054.306596,4825.627317,0.010269946,-672.3414,59.589546,-6.0919685,27.384186,-8.649094,5.475519,-7.17508,6.6945086,-1.4719293,4.3548417,7.0511193,1.8316833,2.8782847,0.5305207,0.56445086,0.5759211,0.6193182,0.7261891,0.7087697,0.6293617,0.6062027,0.6275065,0.5744414,0.510387,0.5249788,0.23743235,0.30234888,0.29244626,0.34050533,0.31533992,0.35098314,0.3207054,0.2500163,0.23217338,0.22550109,0.16421269,0.16599575,86.1328125,1643.1189,0.13503416,0.002186989,0,384.7756,892.7674,7
0.208533654,0.001463467,2368.676687,1924.09242,4499.611253,0.020740878,-720.8143,77.791595,-9.434474,33.38243,-13.166537,15.274999,-7.402933,3.8225935,-7.0580196,4.7075086,8.104142,1.216294,3.7616177,0.48729602,0.46469125,0.5343712,0.5987565,0.6220091,0.6614102,0.68901116,0.5520331,0.53274286,0.5439579,0.5414878,0.49215636,0.2320269,0.26030487,0.2288496,0.328391,0.31749943,0.3861103,0.37637237,0.22649461,0.18101522,0.22002493,0.22483005,0.20341177,172.265625,1362.7662,0.13087697,0.001133053,0,404.03857,904.8219,7
0.226823321,0.002447066,2413.889723,1949.522554,4568.984587,0.021018935,-672.0217,62.00912,-1.4222078,23.126143,-8.064577,8.2317295,-5.0679173,-0.26647404,-5.770692,2.3359396,3.6589453,-0.23009297,1.2954257,0.518697,0.53933007,0.5497486,0.5913806,0.65812236,0.7200924,0.66195935,0.5774562,0.59795046,0.5915295,0.57436836,0.53750587,0.20014893,0.2990056,0.29455215,0.35113326,0.3268357,0.3420786,0.3389545,0.27308926,0.2238648,0.23867235,0.183074,0.16649522,89.10290948,1556.981,0.1744162,0.005442267,0,0,443.47256,7
0.200553037,0.001893632,2265.828556,1926.758165,4478.733524,0.011275757,-680.8074,76.83908,-8.139664,32.10891,-13.342592,4.4479485,-9.193191,1.9076278,-3.3705275,-1.6348208,1.9579703,1.8011703,-0.86548495,0.491388,0.59479284,0.5832792,0.5793856,0.59545815,0.59742826,0.6256318,0.5977193,0.52101296,0.49109304,0.5059502,0.5124691,0.19310391,0.24880502,0.23268963,0.3572802,0.32839996,0.35366896,0.38598114,0.30988348,0.23183171,0.1949202,0.2177786,0.17374687,103.359375,1453.6034,0.1637854,0.002226707,0,381.8062,878.56476,7
0.22705656,0.004246021,2392.239669,1902.302866,4555.546615,0.013497959,-598.2098,63.279984,-11.399916,25.238153,-13.165289,-0.22187687,-11.268906,0.8384515,-6.204361,-3.9797804,-2.183753,-0.7721302,-1.3745518,0.5093287,0.5595065,0.5526509,0.5576202,0.57423913,0.58466244,0.55263877,0.5587397,0.55738026,0.52490413,0.52020514,0.51269317,0.21218432,0.30305505,0.25358933,0.31275088,0.3346733,0.34414074,0.31943116,0.25099742,0.25884372,0.21226746,0.2519055,0.2075435,83.35433468,1623.7064,0.3330309,0.011149869,412.6957,906.5526,2053.6682,7
0.20051641,0.004979907,2260.645254,1826.725714,4211.14555,0.010669315,-594.1044,68.47337,-9.143303,18.790546,-13.028998,3.0106175,-16.615442,-5.469555,-9.168415,-3.2755935,-3.0092084,-2.3352265,1.0984975,0.47198054,0.5379677,0.5533399,0.5292274,0.53044647,0.5763774,0.5804569,0.5750664,0.52769417,0.53581136,0.5601432,0.5151532,0.2075972,0.29769862,0.3076779,0.33485273,0.2446123,0.3054657,0.358396,0.29428908,0.23870854,0.23002405,0.2574876,0.23226573,161.4990234,1266.9141,0.3880285,0.015045852,431.9268,973.4751,1994.5939,7
0.167213907,0.002701219,2010.222416,1754.982022,3844.226074,0.004785503,-634.3093,103.82659,-8.880608,31.516493,-22.614357,5.657577,-14.173694,3.3798885,-6.233642,-1.8623656,-2.7804186,1.6016798,3.6351051,0.48546204,0.5323853,0.507457,0.5374412,0.5835284,0.5819648,0.52517575,0.48929808,0.5006614,0.5069019,0.51225054,0.49928248,0.24259458,0.33273098,0.2646953,0.25156462,0.30184224,0.37555125,0.32397717,0.22548306,0.21034299,0.24163896,0.269187,0.21602988,89.10290948,989.91296,0.2937193,0.003814468,0,0,608.89355,7
0.225546511,0.003794411,2225.02631,1921.100065,4427.280061,0.01055355,-645.81995,71.66152,-10.009904,25.103682,-7.3425474,5.785018,-10.737706,2.7168944,-6.091846,-1.6257,1.4069836,-3.9904504,1.2078106,0.5163352,0.5568115,0.5524864,0.62942624,0.65894634,0.6155286,0.53214306,0.5460407,0.550434,0.53006184,0.5235866,0.4876526,0.24410783,0.30673352,0.29177535,0.38492066,0.31220424,0.3447166,0.3057766,0.23712814,0.266542,0.21936116,0.17629898,0.16366018,80.74951172,1477.0625,0.36999783,0.008973157,390.10446,955.7298,1870.7914,8
0.190297637,0.004733265,2208.892378,1882.998328,4400.696031,0.012957401,-627.66046,73.508835,-16.578468,21.555437,-8.616246,-1.4224882,-10.828772,1.1348884,-9.203599,-3.6104465,-0.40294498,-5.251482,0.87089354,0.5144733,0.50081456,0.5216051,0.5850977,0.62390035,0.617476,0.5069088,0.50340015,0.5512032,0.59734523,0.60987,0.54425853,0.23971793,0.3097532,0.30940253,0.31963828,0.35060245,0.33902884,0.28361085,0.23238425,0.22426987,0.21773341,0.25933796,0.18424289,143.5546875,1572.4644,0.40642118,0.014139055,445.06955,1031.6238,2098.2183,8
0.255745565,0.003665847,2361.992341,1959.603272,4704.03346,0.020324882,-663.98706,68.74737,-17.948517,19.390059,-5.181924,-1.4787432,-6.5280724,-2.015911,-10.75963,-0.933047,-1.2809372,-3.189267,2.1662595,0.58710676,0.54082507,0.53428894,0.60173446,0.63570744,0.61362076,0.59824365,0.6080559,0.62536645,0.6307203,0.5708838,0.5562553,0.25637558,0.26501346,0.27050012,0.36023965,0.32453415,0.25877583,0.27610585,0.28977334,0.29094943,0.263885,0.247309,0.2048938,123.046875,1522.5027,0.3391255,0.008858493,0,585.98755,1303.6418,8
0.187020874,0.005398994,2010.171987,1826.150232,4054.432983,0.007523437,-624.1017,73.15471,-7.681015,23.984327,-5.688796,5.5417743,-10.36571,-3.4027882,-9.297705,-2.266745,-1.1236267,-5.93146,-2.1856656,0.42286807,0.440799,0.46904254,0.5256772,0.59849465,0.5609289,0.43296376,0.42742524,0.47514993,0.5380434,0.5665247,0.4923687,0.24756894,0.29659313,0.32651743,0.30357295,0.33563727,0.31298077,0.23718552,0.19866337,0.2118328,0.25135922,0.30720806,0.24188688,86.1328125,1048.6654,0.7576457,0.017200576,395.7871,843.27313,1616.8369,8
0.204723507,0.004253931,2340.37768,2005.767774,4613.037655,0.010383082,-619.0753,61.736965,-11.61699,29.484558,-18.06976,11.199257,-13.502234,1.452465,-8.468282,-2.4535675,2.0102901,-4.744232,-2.1690938,0.38199118,0.46991512,0.52395326,0.57259405,0.68168825,0.6184158,0.582512,0.5307128,0.50488186,0.491158,0.4876654,0.4267188,0.21583566,0.30340758,0.2353736,0.2974243,0.38868982,0.36926785,0.33783302,0.24807215,0.20245193,0.21684794,0.2563301,0.144374,107.6660156,1434.3956,0.3788027,0.009340816,337.05692,822.8514,1795.3191,8
0.195469743,0.006365348,2190.635577,1922.399784,4344.840771,0.011119762,-586.8599,70.53756,-14.975307,22.54348,-19.4616,6.6967382,-13.840602,3.5328035,-11.185274,-4.1236105,3.2789528,-6.1397476,-1.6070433,0.4396872,0.4916151,0.51484704,0.5431918,0.5523261,0.5876595,0.62758917,0.59487146,0.49584246,0.450134,0.45974585,0.44805288,0.22563235,0.30356765,0.245049,0.33135015,0.31893697,0.34915817,0.3528268,0.32133737,0.23018597,0.17877398,0.16680188,0.20802104,80.74951172,1492.7627,0.5464031,0.021381466,372.88776,857.5438,1632.6324,8
0.219591441,0.007190981,2340.747879,1921.995163,4468.749079,0.009624231,-585.01825,59.118546,-16.440422,17.182219,-13.788567,3.5829122,-13.976354,-2.207477,-12.012307,-3.883012,2.6660993,-5.573752,-1.486688,0.45699343,0.5167538,0.5492901,0.5850654,0.64678216,0.62211734,0.59754735,0.58264196,0.5609066,0.5405953,0.49124193,0.4569747,0.22855546,0.26953974,0.22054876,0.2738122,0.30105668,0.32905233,0.28643528,0.33993503,0.27253148,0.29617667,0.24672364,0.23322742,83.35433468,1125.2089,0.88752514,0.034295626,448.96057,864.2763,1507.2574,8
0.224050883,0.007224273,2162.834152,1847.819149,4219.804113,0.01286144,-609.2116,71.418106,-11.98533,21.058826,-13.174861,5.2070346,-11.831413,-1.0072632,-13.042574,-5.3363447,-0.25243843,-7.0323377,-3.8228695,0.49141338,0.52114516,0.5247381,0.52328885,0.5595749,0.5508617,0.48676583,0.4572345,0.4826535,0.52911955,0.5533241,0.50423366,0.2709732,0.32173046,0.2821371,0.24091733,0.31202623,0.36103842,0.24962178,0.19870436,0.22280258,0.20150319,0.30278677,0.27295893,89.10290948,1298.8823,0.6925292,0.030151024,443.97055,969.3727,1489.682,8
0.3019477,0.001588219,2577.185577,1822.098628,4642.648315,0.08801644,-744.1659,65.57424,-33.102127,21.844978,-11.34741,-0.9281026,-15.83469,-5.7673025,-8.919618,0.09769085,-4.1109414,-6.538785,-3.251091,0.44006476,0.40920013,0.43936244,0.5556634,0.5283328,0.5568254,0.5123459,0.48971617,0.5379473,0.52755475,0.6071178,0.5149691,0.2521262,0.3137269,0.35640034,0.3746914,0.20329288,0.23667306,0.17421065,0.19642156,0.260574,0.25035927,0.32790005,0.21221152,103.359375,1919.5513,0.048159376,0.001611829,0,0,611.0414,1
0.254660582,0.001950181,2385.837019,1754.195901,4352.812782,0.0565386,-706.3837,69.00547,-34.276585,27.038584,-12.6258135,-2.7097936,-16.926538,-5.1149354,-5.9267516,1.6644977,-3.257477,-4.1504526,-1.958989,0.4822801,0.38231176,0.39534524,0.44981542,0.45803863,0.5060661,0.525027,0.47383773,0.43673608,0.41838995,0.46680236,0.53085214,0.26747265,0.28404078,0.34022537,0.2829555,0.1855394,0.27769598,0.2601904,0.22769994,0.22398803,0.18823723,0.2644135,0.24024987,184.5703125,1925.5732,0.0776039,0.002165117,472.518,1041.0471,1823.6726,1
0.237899261,0.002125171,2456.665649,1844.89857,4583.935547,0.105144575,-712.7063,65.038635,-25.545689,22.12354,-10.776504,0.09929527,-17.431133,-5.328306,-7.8171277,1.1073388,-4.8363404,-4.0171595,-0.41548955,0.46361724,0.35849965,0.3500962,0.41022938,0.44780877,0.4555678,0.43960327,0.47415987,0.43869194,0.4817811,0.44418707,0.43591246,0.3052987,0.33418626,0.33924428,0.282171,0.20774549,0.20255192,0.1821649,0.21426226,0.19255579,0.21192324,0.24034591,0.18340155,107.6660156,1870.6997,0.09323483,0.002908061,0,0,694.9281,1
0.276793205,0.002115786,2596.070419,1879.821069,4756.959155,0.08746163,-719.0734,67.909805,-29.579128,21.641575,-11.614116,-1.4361284,-18.381584,-6.5059595,-8.257286,0.2585549,-6.703849,-5.0740657,-1.8852848,0.4866062,0.38504785,0.37649536,0.43850595,0.4241519,0.47689664,0.46690446,0.45791298,0.4736117,0.4753892,0.56794894,0.51561105,0.25087294,0.2785004,0.31838062,0.29999352,0.18721327,0.23149616,0.20819177,0.225735,0.21966174,0.2181683,0.29992706,0.22713138,67.99958882,1881.8792,0.06999299,0.002628005,0,402.1726,997.6436,1
0.159042183,0.000819621,2291.16169,1806.573966,4255.344575,0.15199082,-739.4115,64.67386,-20.832733,25.703287,-9.219038,2.3101559,-24.40987,-2.9520545,-5.348551,-0.8177641,-4.3238897,-9.441362,-1.8201617,0.3454558,0.31078196,0.31106922,0.31190956,0.37394828,0.48358658,0.5549772,0.57767975,0.5034282,0.45125765,0.5327373,0.4586046,0.19748376,0.23250505,0.22056831,0.19365302,0.20324898,0.3012764,0.32913396,0.32740924,0.26413754,0.2046661,0.26774764,0.18265913,151.9990809,1854.7599,0.036781967,0.000422617,0,485.72473,1713.9164,2
0.181933042,0.000965368,2178.921677,1822.640514,4043.61924,0.04860679,-734.5519,73.59173,-25.068565,26.822376,-9.95815,4.412414,-27.43019,-5.820756,-5.348944,1.6414871,-4.8236213,-10.047429,-1.1055297,0.33238605,0.31525737,0.33212626,0.30159962,0.35161868,0.44072416,0.5308669,0.5975889,0.5535362,0.4910181,0.53563327,0.44560242,0.22132035,0.21010004,0.25601098,0.16917114,0.11524732,0.23437896,0.29860988,0.34870687,0.32054755,0.23014246,0.24745005,0.21193455,99.38401442,1942.118,0.033990044,0.00043177,0,0,492.4066,2
0.171400913,0.001342663,2189.129395,1790.022461,4045.425344,0.04918675,-714.0182,86.97878,-26.810638,25.920609,-14.210398,7.9123597,-29.993322,-4.7269063,-6.9405026,4.8576236,-3.905609,-9.42768,0.3979444,0.2741646,0.28554377,0.31023252,0.25332758,0.30936888,0.39870098,0.48698217,0.53023404,0.4784326,0.5298414,0.54368335,0.410007,0.14839444,0.23135482,0.20697126,0.18347016,0.18065642,0.23751862,0.31192818,0.33207378,0.30075017,0.26959023,0.28470755,0.10457876,143.5546875,1804.3331,0.07284204,0.000874621,0,546.1702,1156.5568,2
0.210615556,0.001958781,2174.626941,1717.131506,3974.47322,0.025440043,-690.0323,78.58363,-24.354277,17.034807,-8.63587,-1.1502322,-29.233044,-6.407218,-2.68375,1.656742,-8.022211,-7.0905466,0.8632651,0.2989066,0.242401,0.21012467,0.24934815,0.3392918,0.37356684,0.3787431,0.3667774,0.42344657,0.45294097,0.6009864,0.41496587,0.16209184,0.1868927,0.21091986,0.20938441,0.2613318,0.25507498,0.2560569,0.2339978,0.27925482,0.2325202,0.3492399,0.23377384,129.1992188,1813.2029,0.088384055,0.002147047,0,0,532.8782,2
0.174077299,0.00097789,2228.720829,1815.385281,4155.353224,0.059092354,-709.7938,69.91311,-26.73087,27.543701,-9.926069,0.06223179,-23.315683,-3.8292956,-3.2716608,-1.1115185,-3.5762348,-6.0410767,-2.2606578,0.46318093,0.43820632,0.34077957,0.31695622,0.33583897,0.43086982,0.56771636,0.533213,0.48811767,0.4511335,0.4619854,0.40291235,0.2562436,0.25431117,0.15817668,0.17825235,0.20794901,0.2647487,0.36405796,0.32707828,0.28088722,0.21678756,0.23917499,0.20059092,86.1328125,1794.4023,0.04715916,0.000635421,0,0,516.8479,2
0.246435547,0.000977614,2372.440706,1828.278926,4291.029053,0.030247247,-720.438,71.02633,-23.609695,25.67837,-12.988002,2.7272532,-22.47521,-3.3124728,-3.6553016,-0.36230704,-3.9595962,-9.269482,-1.3461144,0.38976616,0.29874814,0.28630254,0.33917361,0.42219967,0.5310993,0.51397157,0.4739789,0.46378648,0.4647029,0.5181208,0.47693226,0.19848014,0.1853477,0.17273907,0.18793339,0.20674834,0.31493396,0.28930995,0.2789331,0.26513308,0.21267366,0.26378658,0.24312687,143.5546875,1860.8104,0.03269593,0.000555533,0,0,0,2
0.198020241,0.001511282,2311.962238,1801.085364,4128.790185,0.07485971,-720.3598,75.54536,-17.959955,18.70705,-15.1303005,3.5347722,-27.600183,-8.7954445,-8.108203,-0.35103986,-7.6889224,-10.423225,-3.4984035,0.3227851,0.2643968,0.2573734,0.27031037,0.31087813,0.45152602,0.46911874,0.4814125,0.4811828,0.48846403,0.59297717,0.48680106,0.20236884,0.19740278,0.19091682,0.18801428,0.18673342,0.3230414,0.2352347,0.27789357,0.282499,0.21040471,0.28870368,0.17661248,135.9991776,1838.5577,0.054161765,0.001361121,0,599.0689,1168.4679,2
0.155252105,0.001072547,2029.277607,1760.950608,3805.680062,0.07402747,-739.2259,82.259895,-20.246222,21.421112,-15.949769,6.770214,-22.846779,-3.2468262,-8.893582,1.1509817,-1.0424141,-10.363789,-2.779579,0.25499302,0.3116164,0.27498546,0.28145248,0.35258365,0.5008285,0.54956204,0.50515074,0.43232882,0.48768997,0.4556165,0.31377798,0.14087068,0.20593436,0.16915117,0.18091235,0.20699118,0.35127598,0.3132968,0.26694366,0.24372597,0.25723505,0.23397072,0.12761787,86.1328125,1441.951,0.1218409,0.000603702,0,650.51166,1342.6364,2
0.170821844,0.003707987,2229.852614,1612.110825,4031.142291,0.05017869,-621.5792,71.938774,-50.615376,24.699116,-6.2615056,-17.640991,-20.454327,-11.059154,-4.9599633,-0.19762944,-12.232552,-6.0784144,0.010323369,0.37010995,0.37748718,0.27480146,0.2865488,0.2472143,0.34707406,0.3778482,0.27923244,0.25534338,0.37049112,0.5101433,0.47574595,0.25876084,0.28224504,0.24312961,0.24284452,0.19012292,0.2787745,0.26424557,0.17961143,0.23802036,0.31575498,0.38356483,0.22658706,69.83741554,1963.7013,0.14352825,0.008026861,0,0,580.0242,3
0.212101863,0.0054563,2605.063314,1727.644161,4710.595234,0.06414274,-583.4079,54.875114,-62.527744,18.382137,-12.013215,-17.233995,-20.26175,-14.028503,-11.106273,4.262668,-14.359303,-6.8415575,-1.3266466,0.4034453,0.36628753,0.30954787,0.33045197,0.3483452,0.35111678,0.41894263,0.4150966,0.41983727,0.4597959,0.4852983,0.46807006,0.27168813,0.2650059,0.24443744,0.30134153,0.22372258,0.22609074,0.27077293,0.25744623,0.24269569,0.24876142,0.32207143,0.30502394,67.99958882,2068.321,0.18189028,0.014803126,0,0,0,3
0.287135417,0.003579677,2565.160713,1819.851278,4732.998047,0.034129824,-657.2056,60.432487,-46.677525,20.675697,-15.681933,-8.862949,-20.56804,-12.371036,-8.292522,0.35508355,-12.442858,-5.616287,-0.95610565,0.566935,0.46231663,0.38930634,0.41713768,0.43614644,0.43629175,0.4374302,0.4424442,0.48035878,0.49572653,0.46771285,0.44585857,0.35772043,0.35769403,0.2578317,0.27262774,0.23603104,0.20842116,0.21706517,0.23279445,0.25527802,0.26519614,0.29094416,0.21851057,71.77734375,1936.8508,0.122659445,0.007347067,0,0,719.9733,3
0.251861367,0.00437832,2467.565921,1783.994373,4477.027514,0.028619433,-621.00397,51.046192,-38.733757,15.321449,-6.5523205,-13.748063,-14.86201,-13.156232,-7.956679,3.310183,-9.923354,-5.6935534,-0.24054426,0.5064613,0.45408332,0.38944864,0.39902467,0.42511612,0.40602875,0.34861398,0.36022478,0.43591964,0.47672573,0.57331693,0.50258815,0.2768834,0.36588836,0.3095686,0.29804263,0.26687527,0.2437671,0.15327504,0.1844445,0.26219434,0.2445452,0.3262539,0.22019175,71.77734375,1971.2316,0.16530897,0.014238895,0,755.77966,1508.8716,3
0.220745162,0.028004078,2616.771204,1820.347371,4820.728024,0.009818048,-437.0271,28.646564,-64.15744,5.833319,-12.6424265,-12.279098,-28.544481,-7.477875,-15.414033,9.937802,3.1315315,10.70833,22.881325,0.3024535,0.26701856,0.34309596,0.3830525,0.36982113,0.35810655,0.36572573,0.28822958,0.34121493,0.43115982,0.51352674,0.4237509,0.24011277,0.31770667,0.34830624,0.3462171,0.2754152,0.25567532,0.22211409,0.1717446,0.21190982,0.24800701,0.3000494,0.22763182,151.9990809,2023.7457,0.9568996,0.3890123,0,718.21356,1562.0656,3
0.27944987,0.024980016,2709.262827,1807.115544,4779.222656,0.021841673,-471.6726,30.556751,-65.49658,8.56367,-19.92226,-8.673298,-25.077097,-6.9572167,-19.158203,2.3342345,-8.49035,0.44565228,19.770658,0.43143785,0.47128326,0.41462764,0.3083165,0.27417314,0.31551456,0.3347655,0.39984274,0.5244883,0.5366533,0.5437416,0.4331686,0.31208038,0.39463133,0.3345141,0.21744926,0.16077341,0.21478246,0.18808813,0.20347849,0.31808096,0.2930024,0.31214896,0.26896018,151.9990809,2040.1324,0.72785765,0.29342958,0,715.1645,1566.6133,3
0.220427278,0.025298418,2554.333216,1776.440927,4603.980602,0.013637533,-469.44806,28.607695,-67.87066,10.040506,-21.19588,-12.93628,-25.54633,-9.721079,-14.897727,2.8310788,-8.3617735,2.9696558,20.026535,0.4449886,0.35717368,0.35207283,0.3245882,0.33588988,0.33037552,0.3497609,0.37675253,0.39360744,0.5273396,0.5373887,0.44224682,0.3395216,0.37484488,0.31860733,0.27891964,0.2133909,0.2357196,0.17620368,0.22295256,0.21742046,0.24090958,0.28512448,0.27078608,112.3471467,2069.5046,1.4898,0.28966257,0,0,0,3
0.149708283,0.02919321,2256.085732,1717.173885,4140.379451,0.002153869,-452.91666,35.999912,-61.461155,8.776724,-15.11459,-16.953146,-25.031406,-8.530951,-12.160191,3.1380465,-9.069629,1.3275043,17.915258,0.41976357,0.38362327,0.37343973,0.3140503,0.2695025,0.29437208,0.30729252,0.34783983,0.39248022,0.4334205,0.5050769,0.4412826,0.3697894,0.3989634,0.35359424,0.27689654,0.1713884,0.18078148,0.16920227,0.21896152,0.22543907,0.24034642,0.28588453,0.27338254,107.6660156,1878.1837,1.5738311,0.4438772,0,589.2648,756.0482,3
0.270082944,0.001001866,2422.80445,1867.467223,4416.054466,0.04749499,-757.4832,70.27042,-19.85614,27.602577,-10.640676,7.1832466,-19.918089,-2.5881896,-6.5580864,0.568154,-0.97127503,-6.5459666,1.0006131,0.4503562,0.42746913,0.3972003,0.45233095,0.49156803,0.44764966,0.42174304,0.4440832,0.5306758,0.6869342,0.64773387,0.49272513,0.26984727,0.29655942,0.2678775,0.26911786,0.17559376,0.13318439,0.15127246,0.19716135,0.3346117,0.3337902,0.31230956,0.17073354,135.9991776,1937.0216,0.03298133,0.000589166,0,0,552.8516,4
0.249464769,0.001085536,2315.500053,1723.821867,4111.53048,0.025002465,-737.81323,74.28223,-28.89043,32.365086,-10.691563,2.0817134,-22.016588,-4.214644,-5.6841707,0.5913506,-5.350262,-8.391262,2.243178,0.4874797,0.33708495,0.35368842,0.3733764,0.30637848,0.2886153,0.29742658,0.3777397,0.518595,0.5722383,0.55216694,0.4829373,0.31666562,0.2966427,0.27715552,0.22577576,0.11040108,0.12566712,0.1673947,0.19846766,0.2929089,0.34503815,0.3630431,0.22340594,89.10290948,2012.2301,0.037332997,0.000655135,0,378.2102,981.3894,4
0.296328125,0.001905781,2472.785953,1861.40044,4548.602051,0.07791103,-723.0348,62.562645,-17.163004,12.6205015,-11.439991,-2.193399,-18.78263,-9.324354,-9.268141,-1.5503782,-6.274111,-5.120951,-2.7923954,0.4808454,0.42173982,0.39264253,0.46309984,0.47947022,0.457931,0.4228663,0.48880258,0.5963334,0.6249341,0.5695113,0.513168,0.30999064,0.2727988,0.21480052,0.22406685,0.1906138,0.20105526,0.17328033,0.2341011,0.31200123,0.32301417,0.30488595,0.26340404,69.83741554,1904.2292,0.051519595,0.002487266,384.61722,834.25836,1474.1368,4
0.223845821,0.00152598,2453.337213,1888.082004,4550.587248,0.14691861,-751.66223,68.46534,-17.954828,16.530306,-10.018979,0.86078846,-20.288435,-6.352093,-8.288696,0.16754964,-5.136148,-5.705142,-1.066649,0.44602194,0.35505757,0.334628,0.37789175,0.42996815,0.3993315,0.44004145,0.44404668,0.5015262,0.6247778,0.57179147,0.5463719,0.22949572,0.26536068,0.26319337,0.24655387,0.13221908,0.15690954,0.20868851,0.1832474,0.29491434,0.3340516,0.35185975,0.20968433,112.3471467,1849.7496,0.053875785,0.001352192,354.59348,857.33075,1540.3743,4
0.237666874,0.010790654,2641.814482,1803.222788,4774.21875,0.02856468,-521.8989,34.07347,-56.48407,21.144215,-16.711414,-8.304031,-12.422535,-6.6618056,-11.743239,7.7223477,-10.437345,0.007605668,9.453241,0.37763917,0.38050774,0.37931615,0.4099779,0.42458636,0.3633632,0.36364746,0.41580847,0.5814527,0.64274246,0.4761324,0.42242554,0.22949947,0.28954822,0.2684357,0.28742272,0.22111279,0.17359482,0.16162376,0.18374357,0.29581362,0.39873287,0.2960327,0.21608533,135.9991776,2030.3821,0.51598376,0.052351408,0,651.849,1468.7291,4
